id,0,48,96,144,192,240,288,336,384,432,480,528,576,624,672,720,768,816,864,912,960,1008,1056,1104,1152,1200,1248,1296,1344,1392,1440,1488,1536,1584,1632,1680,1728,1776,1824,1872,1920,1968,2016,2064,2112,2160,2208,2256,2304,2352,2400,2448,2496,2544,2592,2640,2688,2736,2784,2832,2880,2928,2976,3024,3072,3120,3168,3216,3264,3312,3360,3408,3456,3504,3552,3600
79,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,5,3,6,9,15,13,21,41,12,8,0,7,87,39,181,141,59,154,16,107,63,528,383,36,48,149,98,81,146,191,298,123,58,74,67,43,50,58,30,4,24,22,28,28,4,2,1,5,2,2,3,1,1,1,0,1,1,0,0,0
80,0,0,0,0,0,0,0,0,0,1,1,1,3,3,4,5,4,4,4,12,13,19,11,46,13,12,13,50,68,21,62,50,70,58,328,82,239,346,98,99,218,37,168,389,90,153,103,57,82,40,86,54,48,89,106,35,10,26,19,2,21,10,15,1,12,1,1,6,1,0,0,1,0,1,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,1,7,3,4,94,0,155,5,32,94,0,75,0,1,0,42,10,9,1,19,3,9,2,11,3,5,22,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,6,6,10,1,28,1,33,41,24,126,19,97,75,3,112,111,389,116,33,2,111,46,11,8,43,32,47,35,60,38,50,23,5,10,25,7,7,9,6,15,0,7,1,6,1,0,2,4,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,1,1,0,0,3,13,4,6,10,5,9,7,14,9,24,24,89,20,86,123,99,73,116,51,249,361,108,299,229,490,388,706,482,236,521,166,219,110,73,191,180,241,154,112,75,49,62,24,47,42,9,24,9,12,8,7,1,3,3,2,0,0,1,1,2,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,5,10,3,9,27,16,9,6,1,9,33,1,130,152,12,0,209,14,20,7,2,27,59,66,34,24,10,11,6,15,7,33,3,7,11,2,0,0,11,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,3,1,7,4,13,10,11,26,16,1,15,17,12,42,7,107,172,74,52,416,52,74,39,123,1224,16,47,515,253,552,78,28,33,60,87,65,36,32,26,9,38,16,2,10,3,10,7,3,6,2,3,3,2,0,0,0,2,0,1,1,0
87,0,0,0,0,0,0,0,0,0,0,3,5,1,4,3,10,9,8,6,14,21,24,25,37,10,76,43,26,86,243,223,104,71,134,101,261,254,935,66,747,281,47,253,458,434,161,107,155,125,94,55,78,73,91,29,18,17,1,39,4,32,6,9,2,1,0,1,2,0,2,0,1,1,0,1,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,2,3,11,11,12,22,12,0,16,22,37,96,21,310,100,200,340,102,292,522,81,87,603,133,122,55,116,24,111,105,84,32,39,46,27,16,0,6,32,3,25,26,3,12,4,1,0,0,2,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,4,8,3,15,27,3,15,10,25,0,100,48,122,24,48,4,15,9,0,19,1,1,19,13,6,45,16,12,6,5,18,12,7,0,1,20,5,0,0,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,5,5,7,24,12,4,12,62,0,23,102,18,41,1,80,227,4,4,433,10,5,193,52,77,59,6,18,25,12,14,9,8,100,8,15,1,5,1,4,1,6,1,1,0,2,0,0,1,1,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,1,5,1,2,5,3,2,3,6,6,8,9,19,18,32,39,16,44,162,118,32,98,391,517,107,222,79,49,266,442,668,641,781,370,211,390,44,118,83,148,83,127,83,63,85,76,20,62,46,30,32,16,5,5,11,4,4,0,10,2,2,3,0,2,1,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,8,24,31,4,6,3,15,61,175,225,114,41,8,18,115,2,81,90,58,55,47,19,5,51,29,26,8,18,15,16,2,25,17,1,0,9,0,6,5,0,7,4,0,2,1,0,0,1,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,3,4,2,3,7,15,10,0,102,8,0,12,122,21,24,98,47,150,54,6,527,0,122,443,36,30,123,49,4,44,26,34,40,42,17,13,31,0,0,3,4,0,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,2,4,5,5,10,9,19,27,15,32,91,23,34,14,91,280,236,101,313,377,96,281,89,209,113,219,141,86,222,21,88,57,61,74,59,46,54,21,108,35,61,12,55,0,7,8,5,6,6,3,4,11,0,1,1,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,5,2,0,0,8,9,0,1,18,15,18,62,8,0,2,4,35,3,43,102,49,27,70,57,37,29,18,9,12,12,4,3,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2,2,3,8,8,5,15,7,50,36,36,48,5,6,222,235,37,126,496,0,17,26,69,102,108,120,90,79,33,37,57,38,30,11,55,27,9,16,6,9,16,5,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,3,8,9,3,15,24,28,42,23,26,58,38,53,24,35,68,230,2,8,55,93,19,93,278,93,65,20,81,41,64,29,35,13,22,10,21,25,7,7,2,1,0,4,3,0,0,0,1,0,4,0,1,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,5,5,33,15,28,36,5,118,9,93,3,27,33,67,8,6,294,27,78,8,8,110,2,33,24,20,76,14,41,28,5,4,7,51,0,1,2,4,0,0,1,8,0,2,1,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,3,1,2,5,0,6,27,54,46,90,56,71,71,71,59,49,22,14,81,62,34,36,4,51,31,14,7,13,16,18,6,9,17,20,7,9,2,4,12,3,4,0,1,1,0,1,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,1,1,3,7,6,12,5,9,13,11,53,11,88,51,12,45,85,269,164,117,125,61,684,177,110,492,312,158,181,132,116,95,90,76,29,64,78,36,10,38,43,10,13,11,12,9,3,0,2,4,5,2,0,0,0,0,1,1,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,3,3,1,1,0,5,18,30,12,39,30,11,99,218,119,136,78,133,24,13,109,97,23,24,24,31,44,30,19,16,28,29,2,0,2,5,1,3,3,1,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,3,1,0,0,2,13,3,13,0,3,1,0,12,12,0,9,9,3,4,4,4,4,3,0,2,2,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,24,20,1,0,0,0,0,0,0,0,2,1,0,3,1,0,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,6,0,0,19,6,2,1,0,1,0,2,0,1,0,0,1,0,2,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,14,0,2,2,4,1,36,6,12,0,0,0,0,21,0,2,0,4,3,1,2,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,1,3,6,3,7,9,40,24,2,9,3,27,20,95,263,81,12,97,207,150,88,356,61,504,117,74,62,119,84,72,120,118,89,46,93,23,98,57,30,20,10,3,3,4,17,7,2,3,5,0,2,0,3,1,2,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,1,0,0,0,5,4,27,0,0,3,22,142,0,2,0,274,7,3,29,1,53,10,1,0,4,10,1,4,7,37,25,0,69,10,8,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,30,0,34,26,1,0,138,1,7,0,4,1,3,1,1,7,2,0,6,6,0,0,0,9,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,3,2,1,10,0,0,2,13,12,41,2,23,49,65,9,8,45,1,0,5,38,178,46,14,40,32,49,15,17,20,11,8,32,27,4,0,3,10,18,10,13,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
112,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,3,4,1,2,3,10,6,21,2,52,21,58,101,52,68,256,115,187,104,429,543,236,299,1161,673,404,327,510,395,225,285,120,134,134,67,161,40,45,25,32,23,30,42,14,7,23,28,8,1,3,2,9,3,6,1,2,1,2,0,0,0
113,0,0,0,0,0,0,0,1,1,2,1,6,3,10,8,7,6,18,18,17,25,32,32,65,121,100,99,71,139,240,210,333,462,498,243,637,1011,1467,1077,611,1374,494,919,1098,731,375,203,207,204,166,120,102,68,69,170,38,34,44,13,23,18,7,32,10,9,13,20,4,4,1,2,7,1,1,2,0
114,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,2,5,4,5,9,12,11,12,44,28,8,33,92,53,194,119,60,68,167,187,197,124,145,262,102,113,352,159,93,172,156,124,152,81,71,68,83,42,31,23,10,15,12,10,14,8,5,2,1,2,2,0,0,0,0,0,1,0,0,0
115,0,0,0,0,0,0,0,1,1,1,2,3,3,1,2,4,4,7,15,16,19,18,25,33,13,1,36,112,4,198,30,96,59,53,1165,697,166,98,587,594,387,81,640,195,355,247,83,150,146,94,91,104,74,17,41,2,7,14,7,15,3,15,2,7,6,17,18,1,5,0,0,0,1,0,0,0
116,0,0,1,2,1,2,0,3,2,2,0,1,4,4,5,8,8,14,12,24,22,28,24,29,145,28,91,81,69,381,236,235,291,535,2294,584,1776,3206,926,220,588,88,258,437,101,184,99,133,237,198,92,72,61,58,32,19,49,27,49,16,5,39,28,23,20,6,2,6,7,2,0,1,1,0,0,0
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3,1,5,0,14,1,32,0,1,404,9,1,0,614,13,37,107,0,0,71,48,0,0,0,30,14,23,13,0,22,3,0,0,11,0,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,6,3,14,10,10,53,30,9,124,116,354,13,291,54,19,210,295,198,134,9,48,67,97,4,131,44,36,49,33,29,80,29,14,21,38,57,2,7,13,15,0,1,5,6,2,2,2,0,2,0,1,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,7,6,8,4,18,11,35,8,30,73,286,112,29,482,90,79,276,415,154,200,198,133,88,31,33,10,115,48,39,27,55,28,53,71,44,45,32,47,31,23,21,3,13,0,2,3,5,7,0,14,0,0,0,0,0,0,0,0
121,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,11,9,8,8,6,31,65,242,10,22,40,157,38,111,22,4,34,34,980,79,11,2,0,0,7,121,19,9,35,29,41,39,50,9,10,23,36,0,16,24,3,0,4,0,3,2,3,0,0,2,0,1,0,0,0,0,0
122,0,0,1,0,0,0,0,1,1,0,0,0,0,2,3,3,5,11,8,15,20,32,22,80,48,118,83,172,390,291,564,436,319,154,626,689,102,351,792,518,258,76,49,188,138,196,181,96,197,104,89,67,95,97,139,29,46,48,26,48,7,15,6,10,7,13,20,1,2,1,0,0,0,0,0,0
123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,9,5,14,3,1,1,2,315,26,129,149,3,109,222,181,169,16,17,83,29,58,77,11,167,90,27,163,59,54,21,91,41,15,62,7,25,109,34,3,1,7,17,1,1,3,4,1,2,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,6,9,10,11,20,16,29,28,55,280,291,269,178,497,80,118,514,566,286,390,104,270,290,190,424,417,162,87,98,241,311,247,230,210,186,143,149,125,94,110,399,86,28,17,9,69,25,27,11,6,8,8,10,2,0,0,1,0,0,0,1
125,0,1,1,1,0,1,1,0,2,1,1,2,3,3,5,21,16,20,14,23,53,67,53,273,370,191,155,287,1440,207,805,447,884,1147,1020,991,183,142,1409,312,349,261,264,272,205,484,254,335,266,310,161,149,207,84,167,152,166,25,53,78,17,23,120,64,5,4,7,2,2,3,0,2,1,0,0,1
126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,6,14,10,12,24,26,159,113,55,194,24,6,1,312,5,260,116,661,663,661,293,1,243,33,3,134,156,62,65,77,60,77,16,22,25,34,6,87,8,13,0,1,8,0,4,27,2,6,0,0,0,0,0,0,0,0,0,0
127,0,1,0,1,1,1,1,0,0,0,1,0,0,4,2,5,7,8,8,11,23,25,54,56,76,203,523,438,177,517,49,275,882,617,468,2270,1845,1390,170,349,234,216,208,158,121,380,230,349,114,117,105,126,171,113,100,337,88,98,183,21,26,162,26,36,38,16,4,2,0,1,1,0,0,0,0,0
128,0,1,1,1,2,1,1,5,3,2,2,1,1,3,1,5,6,7,12,15,23,27,28,110,84,281,509,325,224,450,851,443,946,1498,686,702,1928,1885,981,928,977,438,154,299,230,309,227,132,277,141,141,131,112,182,424,100,90,57,69,31,106,51,61,40,7,22,20,5,4,3,4,3,0,0,0,1
129,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,4,2,3,2,2,6,13,27,64,45,5,96,128,102,85,12,425,40,181,443,1434,318,16,225,101,3,13,24,41,148,45,64,25,25,63,27,46,63,99,177,25,55,35,32,1,22,9,9,8,4,6,5,1,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,3,1,1,5,1,0,1,12,8,22,8,14,5,8,5,13,1,3,3,5,35,5,52,98,1,130,13,71,53,20,17,16,1,6,4,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,3,4,3,0,8,35,34,1,7,5,32,6,35,29,8,13,14,15,56,79,174,54,81,47,16,31,35,11,15,19,13,6,2,9,2,10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,4,5,13,20,6,13,4,51,23,75,43,56,4,30,117,56,27,16,177,28,437,71,67,85,52,50,53,61,64,44,30,49,26,6,3,44,5,2,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,8,6,5,7,7,14,66,15,73,25,48,105,123,12,6,43,15,9,36,13,4,17,32,15,6,8,2,3,21,49,18,9,14,7,3,2,5,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,3,6,6,22,98,23,42,41,112,22,89,37,189,227,104,143,340,106,266,62,148,298,418,98,172,50,82,84,50,26,42,37,22,56,86,17,46,25,25,9,6,8,4,4,4,4,0,0,0,0,1,1,0,0,1,0,0
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,55,1,12,23,53,31,3,40,16,68,20,28,57,23,18,0,66,8,11,26,37,10,20,16,14,8,16,14,5,36,33,5,123,2,3,3,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,103,4,0,3,0,14,59,0,0,0,0,2,7,214,29,8,27,20,5,10,5,5,2,5,3,12,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,3,3,6,11,7,22,4,21,35,17,106,20,37,39,20,67,7,83,22,122,181,97,61,52,28,20,28,16,22,15,13,33,18,1,6,7,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5,6,9,0,1,1,8,5,0,9,1,55,0,1,3,74,25,1,10,11,7,8,4,8,8,3,5,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,4,6,4,8,27,2,5,18,8,0,0,30,8,29,33,40,43,37,84,12,14,21,8,16,10,2,8,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,4,4,12,10,4,1,20,112,4,24,22,20,25,37,87,13,96,9,86,83,15,59,12,18,23,28,12,13,40,19,6,13,39,22,2,11,2,0,0,0,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,1,0,2,2,2,4,2,4,3,7,4,8,8,13,60,159,29,77,64,60,115,60,189,245,281,453,310,483,46,253,435,397,385,399,403,126,102,214,32,40,58,47,47,35,23,69,100,26,29,6,5,10,7,7,4,3,4,5,0,0,1,2,0,0,0,0,0
144,0,0,0,0,0,0,0,0,1,3,1,2,2,4,4,6,7,4,8,9,13,11,31,46,97,153,89,95,146,131,126,370,176,270,334,463,381,287,546,911,756,890,900,477,440,251,121,125,101,124,108,95,114,153,110,68,98,39,26,10,14,7,10,2,3,5,3,3,2,1,1,2,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,2,4,2,44,15,7,1,2,3,5,46,78,99,41,95,10,127,162,5,46,38,50,16,36,34,23,27,12,14,10,24,3,4,3,0,10,2,4,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,5,1,3,4,17,2,7,5,0,3,15,30,43,86,33,58,16,22,128,16,29,77,13,48,12,67,26,10,17,19,13,9,7,24,8,1,6,11,10,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,4,7,14,32,39,72,18,31,22,78,72,28,153,129,156,82,12,100,30,69,33,21,99,47,24,49,140,36,45,17,33,22,31,40,101,12,5,10,1,6,1,3,6,3,7,0,0,0,2,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,2,6,5,9,14,10,31,24,29,79,134,158,52,148,129,328,258,198,7,31,120,76,67,68,45,28,60,15,84,31,54,35,43,38,22,46,46,102,21,6,8,7,3,11,11,0,4,3,1,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,4,2,4,4,9,14,3,15,24,1,13,32,95,10,368,143,84,17,115,170,9,106,44,91,358,212,83,50,20,37,29,42,50,43,18,22,6,32,3,1,14,0,4,2,3,0,0,1,1,0,0,1,0,0,1,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,2,2,9,4,12,8,12,70,39,12,0,40,110,31,58,45,176,55,23,108,170,78,14,14,30,58,38,14,22,22,40,11,34,15,9,8,2,8,3,1,6,5,0,0,0,2,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,4,5,6,13,5,47,18,26,28,130,40,53,127,158,87,221,162,194,11,39,105,271,128,63,88,79,45,59,67,64,39,19,35,12,64,1,34,13,5,9,1,8,2,10,1,1,1,0,0,1,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,2,9,1,8,1,7,3,19,38,32,17,27,171,177,208,20,68,12,162,43,11,71,86,17,42,31,18,15,47,37,12,22,14,25,31,12,9,4,4,2,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,3,5,1,5,7,2,4,8,9,8,8,1,8,62,8,37,19,26,62,83,483,75,609,1317,449,479,115,61,136,144,72,52,57,34,48,51,22,25,9,0,2,9,22,2,13,5,9,0,0,2,7,5,0,1,0,2,0,0,1,0,0
156,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,4,1,2,4,17,2,1,3,30,15,11,9,8,167,115,92,18,7,353,22,40,49,13,160,262,269,99,69,41,21,37,13,22,17,21,14,1,0,1,5,5,2,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,4,0,6,1,2,10,0,3,2,1,22,136,22,16,32,12,17,2,32,104,9,107,47,51,24,37,27,15,19,13,21,13,17,10,0,0,1,5,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,1,3,0,1,16,1,15,1,4,22,5,0,0,0,1,41,0,4,10,28,6,4,25,15,7,9,2,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,3,2,4,2,0,4,2,1,12,10,1,36,47,44,18,51,57,43,0,253,48,19,165,194,39,31,36,16,13,27,31,14,8,10,1,3,8,4,3,8,0,0,3,2,0,0,0,1,0,0,1,0,0,0,0,0
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,5,2,3,0,20,3,5,0,41,7,68,10,56,6,3,0,0,24,23,105,20,94,40,52,15,35,39,19,33,10,13,20,8,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,4,4,0,0,1,4,2,11,7,13,59,2,110,95,67,52,0,0,49,54,18,53,102,18,5,15,17,14,10,16,12,14,1,0,4,5,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,13,6,4,26,6,2,5,5,10,14,31,76,15,0,0,155,383,52,10,32,8,14,12,34,11,21,22,9,14,13,5,1,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,2,3,6,1,9,1,5,24,47,26,90,37,37,199,100,16,1,200,39,225,126,112,26,12,21,52,19,21,20,3,5,14,27,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,4,11,1,6,1,1,0,2,3,31,16,0,19,18,77,0,0,121,0,3,30,12,2,12,18,28,8,11,13,9,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,2,2,2,3,8,6,10,16,8,1,18,12,31,51,11,34,17,63,462,22,258,425,126,226,485,224,124,333,359,331,127,71,78,95,78,106,69,54,39,12,0,12,6,0,10,9,1,4,0,3,1,0,1,0,3,2,2,0,1,0,0
166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,3,7,8,6,8,9,1,2,1,7,15,42,29,79,82,207,37,5,122,3,0,113,46,328,89,92,28,62,66,52,32,42,49,39,27,8,2,4,0,20,8,2,0,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,11,1,5,5,0,0,5,0,1,0,20,12,38,4,5,4,0,0,18,10,75,1,8,5,56,31,48,41,16,14,19,44,35,0,3,0,1,0,46,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
